TimeStamp,open,high,low,close,Volume
2022-04-05 12:05:00,453.565,453.9104,453.54,453.72,102355
2022-04-05 12:10:00,453.7434,453.83,453.55,453.69,67391
2022-04-05 12:15:00,453.65,453.66,453.08,453.0805,109687
2022-04-05 12:20:00,453.0999,453.2501,452.81,453.04,141304
2022-04-05 12:25:00,453.03,453.03,452.73,452.8,86784
2022-04-05 12:30:00,452.77,452.97,452.68,452.935,91201
2022-04-05 12:35:00,452.88,453.26,452.7,453.2,99688
2022-04-05 12:40:00,453.1085,453.195,452.82,452.88,68795
2022-04-05 12:45:00,452.915,453.27,452.79,453.265,86990
2022-04-05 12:50:00,453.26,453.54,453.16,453.515,94959
2022-04-05 12:55:00,453.521,453.67,453.36,453.59,92583
2022-04-05 13:00:00,453.57,453.61,453.38,453.6,59476
2022-04-05 13:05:00,453.54,454.32,453.445,454.32,111944
2022-04-05 13:10:00,454.36,454.4,454.245,454.35,87691
2022-04-05 13:15:00,454.34,454.655,454.245,454.61,117807
2022-04-05 13:20:00,454.62,454.66,454.3766,454.4,70630
2022-04-05 13:25:00,454.37,454.46,454.07,454.187,83340
2022-04-05 13:30:00,454.18,454.19,453.715,453.79,74323
2022-04-05 13:35:00,453.81,453.82,453.625,453.63,57295
2022-04-05 13:40:00,453.63,453.63,453.16,453.16,68330
2022-04-05 13:45:00,453.1799,453.265,452.85,452.96,95660
2022-04-05 13:50:00,452.945,452.945,452.555,452.65,125280
2022-04-05 13:55:00,452.65,453.09,452.61,453.015,88469
2022-04-05 14:00:00,453.02,453.16,452.675,452.7556,95218
2022-04-05 14:05:00,452.77,452.94,452.64,452.735,70566
2022-04-05 14:10:00,452.74,452.98,452.62,452.83,66883
2022-04-05 14:15:00,452.84,453.32,452.7,453.32,92799
2022-04-05 14:20:00,453.325,453.4699,453.1,453.21,95801
2022-04-05 14:25:00,453.22,453.38,452.86,452.9486,85769
2022-04-05 14:30:00,452.93,452.9701,452.735,452.81,76116
2022-04-05 14:35:00,452.7784,453.11,452.52,452.59,79733
2022-04-05 14:40:00,452.61,453.13,452.51,453.06,82228
2022-04-05 14:45:00,453.03,453.18,452.6745,452.93,106642
2022-04-05 14:50:00,452.95,453.13,452.8399,452.94,72185
2022-04-05 14:55:00,452.95,453.17,452.4,452.5,97367
2022-04-05 15:00:00,452.54,452.75,452.1001,452.11,135300
2022-04-05 15:05:00,452.1238,452.16,451.75,451.86,164585
2022-04-05 15:10:00,451.87,451.94,451.2901,451.4,170934
2022-04-05 15:15:00,451.4,451.59,451.2,451.24,140203
2022-04-05 15:20:00,451.27,451.86,451.1,451.86,175750
2022-04-05 15:25:00,451.85,451.85,451.345,451.37,102733
2022-04-05 15:30:00,451.37,451.37,450.725,450.75,236770
2022-04-05 15:35:00,450.735,450.955,450.515,450.7,180490
2022-04-05 15:40:00,450.66,450.92,450.48,450.83,168710
2022-04-05 15:45:00,450.84,450.84,449.97,450.03,227041
2022-04-05 15:50:00,450.0,451.32,450.0,450.9,345788
2022-04-05 15:55:00,450.96,451.16,450.52,451.16,672484
2022-04-06 09:30:00,451.03,451.03,446.31,446.62,547669
2022-04-06 09:35:00,446.6133,446.66,446.132,446.49,371865
2022-04-06 09:40:00,446.29,446.5,445.8,445.8,347191
2022-04-06 09:45:00,445.78,445.97,445.555,445.72,338553
2022-04-06 09:50:00,445.726,445.8699,445.5387,445.8099,252535
2022-04-06 09:55:00,445.65,446.01,445.5,445.63,199927
2022-04-06 10:00:00,445.6,445.78,444.96,444.96,321870
2022-04-06 10:05:00,444.93,445.12,444.73,444.75,228531
2022-04-06 10:10:00,444.67,445.08,444.51,445.04,226674
2022-04-06 10:15:00,444.99,445.77,444.99,445.61,283169
2022-04-06 10:20:00,445.5512,445.77,445.35,445.6601,196569
2022-04-06 10:25:00,445.59,445.63,445.02,445.02,184928
2022-04-06 10:30:00,444.9601,445.2788,444.76,444.94,193405
2022-04-06 10:35:00,445.01,445.515,445.01,445.5089,178406
2022-04-06 10:40:00,445.44,445.81,445.18,445.59,186235
2022-04-06 10:45:00,445.54,445.82,445.4,445.82,160373
2022-04-06 10:50:00,445.7901,445.82,445.115,445.2,156324
2022-04-06 10:55:00,445.23,445.43,444.985,444.985,111598
2022-04-06 11:00:00,444.96,445.465,444.89,445.465,220465
2022-04-06 11:05:00,445.48,445.52,444.78,444.8,116404
2022-04-06 11:10:00,444.8977,445.0801,444.81,444.94,112365
2022-04-06 11:15:00,444.93,445.125,444.665,444.8,128001
2022-04-06 11:20:00,444.79,445.68,444.77,445.31,170588
2022-04-06 11:25:00,445.31,445.4739,445.08,445.423,134361
2022-04-06 11:30:00,445.47,445.55,444.93,445.04,130635
2022-04-06 11:35:00,445.06,445.3,445.0,445.07,82983
2022-04-06 11:40:00,445.0605,445.49,445.04,445.4407,107484
2022-04-06 11:45:00,445.46,446.19,445.36,445.96,163159
2022-04-06 11:50:00,445.99,446.4,445.885,446.07,148506
2022-04-06 11:55:00,446.04,446.19,445.78,445.8801,98122
2022-04-06 12:00:00,445.94,446.09,445.7,445.7,93479
2022-04-06 12:05:00,445.77,446.02,445.6932,445.71,86806
2022-04-06 12:10:00,445.71,445.84,445.28,445.28,94915
2022-04-06 12:15:00,445.205,445.22,444.93,445.01,111469
2022-04-06 12:20:00,444.985,445.015,444.63,444.92,116814
2022-04-06 12:25:00,444.92,445.07,444.82,444.88,71959
2022-04-06 12:30:00,444.89,445.25,444.76,445.2,83426
2022-04-06 12:35:00,445.1484,445.21,444.985,445.05,57543
2022-04-06 12:40:00,445.03,445.27,444.985,445.14,60739
2022-04-06 12:45:00,445.11,445.26,444.74,445.12,88199
2022-04-06 12:50:00,445.11,445.16,444.83,445.15,59768
2022-04-06 12:55:00,445.1412,445.3301,445.09,445.28,69864
2022-04-06 13:00:00,445.2782,445.33,444.94,445.026,68320
2022-04-06 13:05:00,445.03,445.32,444.97,445.065,70350
2022-04-06 13:10:00,445.085,445.2525,444.99,445.215,60361
2022-04-06 13:15:00,445.195,445.54,445.08,445.3699,76245
2022-04-06 13:20:00,445.3,445.83,445.26,445.82,86979
2022-04-06 13:25:00,445.8313,445.85,445.62,445.78,78049
2022-04-06 13:30:00,445.8,446.25,445.6699,446.095,98490
2022-04-06 13:35:00,446.095,446.32,445.84,446.29,97399
2022-04-06 13:40:00,446.31,446.85,446.22,446.71,148172
2022-04-06 13:45:00,446.7,446.765,446.17,446.74,134166
2022-04-06 13:50:00,446.73,446.85,446.54,446.5799,90164
2022-04-06 13:55:00,446.58,446.66,446.05,446.05,71343
2022-04-06 14:00:00,446.15,448.42,445.455,447.41,573660
2022-04-06 14:05:00,447.35,447.35,444.9701,445.12,405566
2022-04-06 14:10:00,445.01,445.26,444.2999,444.35,350075
2022-04-06 14:15:00,444.32,444.32,443.51,443.89,397727
2022-04-06 14:20:00,443.86,444.65,443.78,444.31,259651
2022-04-06 14:25:00,444.34,445.12,444.13,444.38,219428
2022-04-06 14:30:00,444.5399,446.98,444.47,446.69,387555
2022-04-06 14:35:00,446.83,447.12,445.68,446.05,315229
2022-04-06 14:40:00,445.94,446.58,445.63,446.5,238055
2022-04-06 14:45:00,446.35,446.97,445.91,446.11,211135
2022-04-06 14:50:00,446.27,447.24,446.172,447.1063,179303
2022-04-06 14:55:00,447.17,448.02,447.14,447.925,222625
2022-04-06 15:00:00,448.03,448.9201,448.03,448.61,300954
2022-04-06 15:05:00,448.55,448.57,447.31,447.58,240528
2022-04-06 15:10:00,447.63,448.19,447.44,447.9412,183255
2022-04-06 15:15:00,447.88,448.32,447.16,447.21,225929
2022-04-06 15:20:00,447.2,447.29,446.29,446.32,249307
2022-04-06 15:25:00,446.37,446.43,445.61,445.66,208101
2022-04-06 15:30:00,445.62,446.16,445.355,445.53,234589
2022-04-06 15:35:00,445.61,446.74,445.4,446.68,224439
2022-04-06 15:40:00,446.6,446.93,446.21,446.84,189410
2022-04-06 15:45:00,446.7899,447.89,446.61,447.55,234999
2022-04-06 15:50:00,447.62,447.94,446.64,446.6499,300587
2022-04-06 15:55:00,446.65,447.34,446.38,446.65,802796
2022-04-07 09:30:00,445.6,446.3198,445.33,446.3198,293503
2022-04-07 09:35:00,446.3699,447.1402,446.04,447.03,257600
2022-04-07 09:40:00,447.18,447.6,446.455,446.53,255138
2022-04-07 09:45:00,446.54,446.82,445.8,445.89,237234
2022-04-07 09:50:00,445.84,447.04,445.84,446.9213,224503
2022-04-07 09:55:00,446.9,447.09,446.7085,446.93,155309
2022-04-07 10:00:00,447.03,447.7,446.46,446.49,284886
2022-04-07 10:05:00,446.52,446.68,445.87,446.1007,251736
2022-04-07 10:10:00,446.0943,446.66,445.7936,446.54,188600
2022-04-07 10:15:00,446.5,446.5,445.98,446.21,173299
2022-04-07 10:20:00,446.15,446.15,445.59,445.9799,177326
2022-04-07 10:25:00,446.06,446.18,445.63,445.705,149370
2022-04-07 10:30:00,445.64,446.359,445.64,446.24,155266
2022-04-07 10:35:00,446.24,446.615,445.64,445.6627,143215
2022-04-07 10:40:00,445.65,445.65,444.58,444.79,314074
2022-04-07 10:45:00,444.78,444.9601,444.45,444.57,152966
2022-04-07 10:50:00,444.66,445.32,444.66,445.11,160201
2022-04-07 10:55:00,445.21,445.48,445.07,445.23,118185
2022-04-07 11:00:00,445.16,446.07,445.16,445.56,232127
2022-04-07 11:05:00,445.56,445.59,445.01,445.05,137212
2022-04-07 11:10:00,445.035,445.1375,444.67,445.0101,145202
2022-04-07 11:15:00,444.95,444.98,444.63,444.89,108391
2022-04-07 11:20:00,444.87,445.35,444.78,445.18,131435
2022-04-07 11:25:00,445.17,445.4,444.23,444.51,180868
2022-04-07 11:30:00,444.53,444.56,444.01,444.14,167457
2022-04-07 11:35:00,444.24,444.83,444.24,444.64,152502
2022-04-07 11:40:00,444.63,444.75,444.34,444.39,89851
2022-04-07 11:45:00,444.36,444.9301,444.34,444.34,103154
2022-04-07 11:50:00,444.3299,444.47,443.86,443.86,108316
2022-04-07 11:55:00,443.92,444.45,443.89,444.35,106523
2022-04-07 12:00:00,444.33,444.58,444.204,444.22,96449
2022-04-07 12:05:00,444.31,444.77,444.275,444.6701,96049
2022-04-07 12:10:00,444.75,445.13,444.57,444.81,124178
2022-04-07 12:15:00,444.7857,444.84,444.3966,444.52,62413
2022-04-07 12:20:00,444.46,444.98,444.38,444.62,81752
2022-04-07 12:25:00,444.65,444.78,444.14,444.39,77336
2022-04-07 12:30:00,444.32,444.53,444.18,444.29,54358
2022-04-07 12:35:00,444.29,444.52,444.15,444.2,82886
2022-04-07 12:40:00,444.125,444.38,444.03,444.06,72434
2022-04-07 12:45:00,444.055,444.2701,443.595,443.595,97809
2022-04-07 12:50:00,443.6,444.22,443.58,443.97,110303
2022-04-07 12:55:00,443.99,444.32,443.94,444.27,80640
2022-04-07 13:00:00,444.215,444.97,444.18,444.83,123520
2022-04-07 13:05:00,444.83,445.11,444.6699,445.11,85229
2022-04-07 13:10:00,445.06,446.1369,445.04,445.77,179173
2022-04-07 13:15:00,445.73,446.26,445.58,446.1001,132547
2022-04-07 13:20:00,446.14,446.48,446.05,446.05,131435
2022-04-07 13:25:00,446.12,446.7598,446.06,446.55,129318
2022-04-07 13:30:00,446.58,446.77,446.29,446.325,120842
2022-04-07 13:35:00,446.33,446.62,446.13,446.13,96654
2022-04-07 13:40:00,446.11,446.43,446.1,446.15,90888
2022-04-07 13:45:00,446.14,446.5366,445.96,446.05,100120
2022-04-07 13:50:00,446.05,446.33,445.92,446.2024,101416
2022-04-07 13:55:00,446.19,447.66,446.1,447.54,314182
2022-04-07 14:00:00,447.47,447.85,447.32,447.53,168494
2022-04-07 14:05:00,447.54,447.68,447.11,447.6798,130905
2022-04-07 14:10:00,447.62,447.81,447.39,447.5539,99796
2022-04-07 14:15:00,447.6,447.6,446.8903,446.9518,108359
2022-04-07 14:20:00,447.0,447.3699,447.0,447.339,111998
2022-04-07 14:25:00,447.38,448.22,447.2,447.27,206902
2022-04-07 14:30:00,447.18,447.41,447.05,447.24,114428
2022-04-07 14:35:00,447.33,447.535,447.005,447.51,89916
2022-04-07 14:40:00,447.5,447.817,447.16,447.72,94192
2022-04-07 14:45:00,447.69,448.319,447.46,448.12,182250
2022-04-07 14:50:00,447.9887,448.61,447.92,448.49,161270
2022-04-07 14:55:00,448.49,449.4,448.49,449.4,230885
2022-04-07 15:00:00,449.305,449.88,449.09,449.75,313296
2022-04-07 15:05:00,449.72,450.06,449.53,450.0,253907
2022-04-07 15:10:00,449.98,450.3299,449.81,450.305,156778
2022-04-07 15:15:00,450.3,450.5013,449.83,449.89,167533
2022-04-07 15:20:00,449.86,449.86,449.19,449.43,177499
2022-04-07 15:25:00,449.46,449.715,449.17,449.29,125701
2022-04-07 15:30:00,449.27,450.05,449.18,450.05,158721
2022-04-07 15:35:00,450.03,450.08,449.83,450.07,146379
2022-04-07 15:40:00,450.136,450.46,449.855,450.265,186408
2022-04-07 15:45:00,450.2,450.66,449.62,449.89,274369
2022-04-07 15:50:00,449.97,449.97,449.14,449.21,317842
2022-04-07 15:55:00,449.14,449.15,448.47,448.66,588270
2022-04-08 09:30:00,448.77,448.77,447.12,447.51,429030
2022-04-08 09:35:00,447.52,447.52,447.1,447.22,250170
2022-04-08 09:40:00,447.1115,447.23,446.5,446.5,298352
2022-04-08 09:45:00,446.25,446.9,446.25,446.745,266627
2022-04-08 09:50:00,446.66,446.755,446.0452,446.13,234794
2022-04-08 09:55:00,446.06,446.455,446.02,446.23,188546
2022-04-08 10:00:00,446.1,446.97,446.01,446.91,230075
2022-04-08 10:05:00,446.92,447.5214,446.6801,447.36,220584
2022-04-08 10:10:00,447.39,447.39,446.3704,446.71,185954
2022-04-08 10:15:00,446.75,446.82,446.14,446.7,165027
2022-04-08 10:20:00,446.67,447.238,446.66,447.11,144803
2022-04-08 10:25:00,447.085,447.49,446.88,447.385,167986
2022-04-08 10:30:00,447.41,448.01,447.365,447.68,250840
2022-04-08 10:35:00,447.71,447.95,447.42,447.748,138637
2022-04-08 10:40:00,447.73,447.93,447.44,447.56,119513
2022-04-08 10:45:00,447.49,447.89,447.2003,447.29,149403
2022-04-08 10:50:00,447.29,448.97,447.29,448.93,330400
2022-04-08 10:55:00,448.84,449.79,448.82,449.79,246413
2022-04-08 11:00:00,449.72,450.2499,449.51,449.855,305100
2022-04-08 11:05:00,449.805,449.995,449.5,449.6,184259
2022-04-08 11:10:00,449.64,450.0086,449.5002,449.83,127061
2022-04-08 11:15:00,449.835,449.88,449.33,449.42,141358
2022-04-08 11:20:00,449.41,449.41,448.995,449.05,127698
2022-04-08 11:25:00,449.03,449.33,449.01,449.31,97464
2022-04-08 11:30:00,449.32,449.8516,449.32,449.62,132504
2022-04-08 11:35:00,449.59,449.59,448.87,449.36,129383
2022-04-08 11:40:00,449.302,449.4684,449.0701,449.26,111620
2022-04-08 11:45:00,449.21,449.75,449.06,449.35,117775
2022-04-08 11:50:00,449.3171,449.7618,449.28,449.4,108726
2022-04-08 11:55:00,449.38,449.77,449.24,449.585,75954
2022-04-08 12:00:00,449.56,449.87,449.53,449.7,88523
2022-04-08 12:05:00,449.7,449.8456,449.405,449.6,80500
2022-04-08 12:10:00,449.5401,449.89,449.12,449.43,96287
2022-04-08 12:15:00,449.44,449.94,449.15,449.79,110400
2022-04-08 12:20:00,449.8,450.26,449.8,450.1799,117904
2022-04-08 12:25:00,450.215,450.6013,450.16,450.42,134274
2022-04-08 12:30:00,450.43,450.43,449.725,449.82,137158
2022-04-08 12:35:00,449.92,450.075,449.775,450.06,72844
2022-04-08 12:40:00,450.07,450.23,449.845,449.9,92734
2022-04-08 12:45:00,449.9,450.0599,449.56,449.635,66927
2022-04-08 12:50:00,449.62,450.09,449.47,450.04,82616
2022-04-08 12:55:00,449.99,450.26,449.93,450.17,62478
2022-04-08 13:00:00,450.18,450.21,449.7,449.96,81860
2022-04-08 13:05:00,450.005,450.005,449.64,449.95,68395
2022-04-08 13:10:00,449.95,449.985,449.42,449.46,85672
2022-04-08 13:15:00,449.45,449.5,449.23,449.31,63234
2022-04-08 13:20:00,449.29,449.6139,449.27,449.44,61679
2022-04-08 13:25:00,449.48,449.48,449.19,449.27,76753
2022-04-08 13:30:00,449.24,449.28,449.02,449.0399,92723
2022-04-08 13:35:00,448.9195,449.205,448.91,448.99,97205
2022-04-08 13:40:00,449.01,449.1299,448.74,449.0157,91644
2022-04-08 13:45:00,449.03,449.03,448.64,448.68,101178
2022-04-08 13:50:00,448.64,448.975,448.61,448.8637,80262
2022-04-08 13:55:00,448.85,448.9396,448.75,448.92,53904
2022-04-08 14:00:00,448.85,449.1,448.58,448.65,110205
2022-04-08 14:05:00,448.65,448.985,448.56,448.985,94473
2022-04-08 14:10:00,449.0,449.2,448.952,449.18,88480
2022-04-08 14:15:00,449.185,449.1901,448.81,448.91,65253
2022-04-08 14:20:00,448.91,449.3499,448.56,448.56,111382
2022-04-08 14:25:00,448.5899,448.5899,447.781,448.05,211913
2022-04-08 14:30:00,448.03,448.05,447.75,447.8,103446
2022-04-08 14:35:00,447.7977,448.25,447.67,448.13,102355
2022-04-08 14:40:00,448.05,448.3,447.86,447.94,90628
2022-04-08 14:45:00,447.94,448.43,447.89,448.39,97248
2022-04-08 14:50:00,448.4,449.12,448.355,448.96,129426
2022-04-08 14:55:00,448.98,448.99,448.51,448.57,101653
2022-04-08 15:00:00,448.61,448.71,448.41,448.5,128271
2022-04-08 15:05:00,448.5099,448.725,448.17,448.27,98900
2022-04-08 15:10:00,448.27,449.14,448.14,448.76,181840
2022-04-08 15:15:00,448.6999,449.36,448.57,448.66,139598
2022-04-08 15:20:00,448.63,448.88,448.445,448.68,104385
2022-04-08 15:25:00,448.6501,448.94,448.6501,448.88,76073
2022-04-08 15:30:00,448.92,449.13,448.41,448.41,138734
2022-04-08 15:35:00,448.405,448.41,448.025,448.09,134966
2022-04-08 15:40:00,448.06,448.675,447.98,448.675,137266
2022-04-08 15:45:00,448.63,448.805,447.8416,447.89,163397
2022-04-08 15:50:00,447.77,447.77,447.1,447.235,316233
2022-04-08 15:55:00,447.33,447.48,446.74,447.48,744896
2022-04-11 09:30:00,444.13,444.83,443.9,443.995,873122
2022-04-11 09:35:00,444.09,444.97,443.3,443.35,769841
2022-04-11 09:40:00,443.34,444.28,442.8975,444.08,738879
2022-04-11 09:45:00,443.93,444.32,443.63,444.13,532092
2022-04-11 09:50:00,444.02,444.53,443.6,444.2,506624
2022-04-11 09:55:00,444.24,444.4,443.83,444.1101,467554
2022-04-11 10:00:00,443.96,444.42,443.53,443.67,422234
2022-04-11 10:05:00,443.65,444.19,443.36,444.11,390925
2022-04-11 10:10:00,444.04,444.4001,443.69,443.8,340418
2022-04-11 10:15:00,443.9,444.4588,443.4,443.48,403240
2022-04-11 10:20:00,443.4,443.74,443.255,443.33,291973
2022-04-11 10:25:00,443.45,443.49,442.41,442.73,513343
2022-04-11 10:30:00,442.65,442.8,442.4786,442.69,337661
2022-04-11 10:35:00,442.75,442.82,442.2369,442.44,323773
2022-04-11 10:40:00,442.48,442.48,442.02,442.14,323609
2022-04-11 10:45:00,442.135,442.37,442.0,442.11,287685
2022-04-11 10:50:00,442.1061,442.66,442.05,442.575,334230
2022-04-11 10:55:00,442.525,442.635,442.24,442.315,199006
2022-04-11 11:00:00,442.36,442.6199,442.21,442.35,257744
2022-04-11 11:05:00,442.3,442.33,441.92,442.06,253639
2022-04-11 11:10:00,442.06,442.21,441.7812,441.985,256273
2022-04-11 11:15:00,441.9315,442.09,441.7,441.869,199047
2022-04-11 11:20:00,441.885,441.9899,441.68,441.72,175621
2022-04-11 11:25:00,441.72,442.0,441.61,442.0,203622
2022-04-11 11:30:00,442.0,442.5,441.91,442.46,276452
2022-04-11 11:35:00,442.47,442.7212,442.1984,442.1984,228028
2022-04-11 11:40:00,442.1969,442.56,442.1969,442.515,155504
2022-04-11 11:45:00,442.5,442.74,442.2,442.3299,220798
2022-04-11 11:50:00,442.3425,442.6301,442.2,442.4676,140840
2022-04-11 11:55:00,442.43,442.43,442.06,442.152,138798
2022-04-11 12:00:00,442.15,442.155,441.83,442.0599,155586
2022-04-11 12:05:00,442.05,442.32,442.05,442.19,125461
2022-04-11 12:10:00,442.17,442.28,441.89,441.94,104670
2022-04-11 12:15:00,441.99,442.07,441.855,442.04,118905
2022-04-11 12:20:00,442.07,442.2,441.87,441.94,107693
2022-04-11 12:25:00,441.92,441.925,441.74,441.7699,129301
2022-04-11 12:30:00,441.72,441.83,441.605,441.7898,148601
2022-04-11 12:35:00,441.8,441.86,441.67,441.77,117047
2022-04-11 12:40:00,441.76,441.76,441.46,441.6,165123
2022-04-11 12:45:00,441.63,442.02,441.6,441.92,202886
2022-04-11 12:50:00,441.915,442.0,441.3704,441.54,215324
2022-04-11 12:55:00,441.515,441.93,441.44,441.85,262707
2022-04-11 13:00:00,441.81,442.48,441.81,442.4,311702
2022-04-11 13:05:00,442.3605,442.57,442.26,442.305,215671
2022-04-11 13:10:00,442.3,442.559,442.22,442.52,238648
2022-04-11 13:15:00,442.49,442.49,441.95,442.12,168391
2022-04-11 13:20:00,442.19,442.21,441.54,441.5899,174865
2022-04-11 13:25:00,441.62,441.83,441.4699,441.68,164041
2022-04-11 13:30:00,441.7075,442.0886,441.6901,442.07,151807
2022-04-11 13:35:00,442.1001,442.3,441.62,441.97,171393
2022-04-11 13:40:00,441.91,442.25,441.8903,441.894,154340
2022-04-11 13:45:00,441.925,442.13,441.87,441.96,97359
2022-04-11 13:50:00,441.94,442.01,441.845,441.94,98870
2022-04-11 13:55:00,441.88,442.2399,441.78,442.2399,147825
2022-04-11 14:00:00,442.1883,442.28,441.68,441.85,168289
2022-04-11 14:05:00,441.88,442.57,441.77,442.46,213016
2022-04-11 14:10:00,442.38,442.4932,441.54,441.58,205092
2022-04-11 14:15:00,441.61,441.61,441.33,441.345,233154
2022-04-11 14:20:00,441.33,441.5,441.33,441.45,127136
2022-04-11 14:25:00,441.43,441.65,441.395,441.55,131895
2022-04-11 14:30:00,441.44,441.73,441.2136,441.7,223392
2022-04-11 14:35:00,441.705,441.765,441.505,441.765,182586
2022-04-11 14:40:00,441.7791,441.9982,441.62,441.7999,160161
2022-04-11 14:45:00,441.8099,442.4,441.8099,442.4,234645
2022-04-11 14:50:00,442.38,442.785,442.28,442.36,270713
2022-04-11 14:55:00,442.35,442.57,442.34,442.45,155606
2022-04-11 15:00:00,442.4,443.0,441.99,441.99,304820
2022-04-11 15:05:00,441.9854,442.19,441.78,442.15,232317
2022-04-11 15:10:00,442.19,442.37,441.81,441.8499,184424
2022-04-11 15:15:00,441.89,441.89,441.5,441.67,277657
2022-04-11 15:20:00,441.66,441.66,441.4,441.415,214140
2022-04-11 15:25:00,441.4,441.46,440.87,440.92,293832
2022-04-11 15:30:00,440.95,441.01,440.38,440.41,363047
2022-04-11 15:35:00,440.36,440.56,440.21,440.515,334250
2022-04-11 15:40:00,440.51,440.775,440.21,440.41,337252
2022-04-11 15:45:00,440.34,440.41,440.02,440.1,477132
2022-04-11 15:50:00,440.06,440.53,439.54,439.56,779277
2022-04-11 15:55:00,439.53,440.05,439.4,440.05,1483211
2022-04-12 09:30:00,443.13,443.13,442.4,442.73,1047314
2022-04-12 09:35:00,442.82,443.87,442.42,443.639,657328
2022-04-12 09:40:00,443.76,444.0669,443.045,443.9706,661760
2022-04-12 09:45:00,443.98,444.64,443.8371,444.37,849717
2022-04-12 09:50:00,444.41,445.68,444.38,445.3878,641235
2022-04-12 09:55:00,445.39,445.39,444.88,445.13,517550
2022-04-12 10:00:00,445.2406,445.26,444.41,444.735,610518
2022-04-12 10:05:00,444.7312,444.75,444.18,444.52,310620
2022-04-12 10:10:00,444.62,444.8581,444.3799,444.81,366029
2022-04-12 10:15:00,444.795,444.9,443.98,444.01,336619
2022-04-12 10:20:00,444.1,444.61,443.95,444.135,322629
2022-04-12 10:25:00,444.13,444.23,443.58,443.58,342052
2022-04-12 10:30:00,443.63,443.7201,443.295,443.69,430240
2022-04-12 10:35:00,443.7,443.86,442.8968,443.02,384696
2022-04-12 10:40:00,442.9533,443.19,442.77,443.03,323405
2022-04-12 10:45:00,442.97,443.21,442.58,442.67,333106
2022-04-12 10:50:00,442.7,442.71,442.23,442.67,421029
2022-04-12 10:55:00,442.67,442.85,442.4,442.63,262462
2022-04-12 11:00:00,442.57,443.0617,442.27,442.9794,327898
2022-04-12 11:05:00,442.975,443.03,442.33,442.38,215018
2022-04-12 11:10:00,442.39,442.895,442.33,442.895,189141
2022-04-12 11:15:00,442.9,443.36,442.785,443.35,315113
2022-04-12 11:20:00,443.4,443.74,443.33,443.59,260031
2022-04-12 11:25:00,443.64,444.21,443.64,444.04,272612
2022-04-12 11:30:00,444.07,444.47,444.07,444.33,302042
2022-04-12 11:35:00,444.35,444.47,443.76,443.82,368378
2022-04-12 11:40:00,443.83,444.0694,443.7,443.92,161794
2022-04-12 11:45:00,443.93,444.03,443.59,443.68,162142
2022-04-12 11:50:00,443.68,444.01,443.4,443.92,173089
2022-04-12 11:55:00,443.9623,444.05,443.51,443.665,155729
2022-04-12 12:00:00,443.635,443.7475,443.29,443.32,140942
2022-04-12 12:05:00,443.37,443.5,442.7701,442.91,267057
2022-04-12 12:10:00,442.89,442.9499,442.5553,442.78,194349
2022-04-12 12:15:00,442.915,443.58,442.69,443.05,322772
2022-04-12 12:20:00,442.99,442.99,442.29,442.3,247307
2022-04-12 12:25:00,442.26,442.26,441.67,441.78,362210
2022-04-12 12:30:00,441.71,442.08,441.68,441.68,215161
2022-04-12 12:35:00,441.68,442.05,441.6619,441.92,210709
2022-04-12 12:40:00,441.91,442.04,441.42,441.56,332494
2022-04-12 12:45:00,441.62,441.82,441.235,441.765,214630
2022-04-12 12:50:00,441.7578,442.35,441.7578,441.98,241507
2022-04-12 12:55:00,441.98,442.2197,441.97,442.06,236381
2022-04-12 13:00:00,441.99,442.26,441.21,441.35,298836
2022-04-12 13:05:00,441.57,441.73,441.28,441.48,219511
2022-04-12 13:10:00,441.5,442.34,441.48,442.0901,348158
2022-04-12 13:15:00,442.02,442.11,441.65,442.1,289543
2022-04-12 13:20:00,442.08,442.49,441.78,442.01,401749
2022-04-12 13:25:00,441.99,442.0193,441.6001,441.67,134264
2022-04-12 13:30:00,441.66,441.855,441.29,441.73,250636
2022-04-12 13:35:00,441.76,441.89,441.22,441.22,200374
2022-04-12 13:40:00,441.21,441.3466,440.64,440.7,338437
2022-04-12 13:45:00,440.64,440.7,440.26,440.43,386023
2022-04-12 13:50:00,440.43,440.43,439.7672,439.8225,389291
2022-04-12 13:55:00,439.83,439.83,439.41,439.6,282517
2022-04-12 14:00:00,439.61,439.95,439.23,439.93,402628
2022-04-12 14:05:00,439.915,440.34,439.855,439.99,269651
2022-04-12 14:10:00,439.975,439.98,439.1936,439.1936,196065
2022-04-12 14:15:00,439.2,439.2,438.64,438.8,418047
2022-04-12 14:20:00,438.76,439.11,438.6,438.6886,302287
2022-04-12 14:25:00,438.6899,438.81,438.46,438.46,217571
2022-04-12 14:30:00,438.5,438.7,438.01,438.54,457036
2022-04-12 14:35:00,438.52,438.98,438.34,438.58,356940
2022-04-12 14:40:00,438.53,438.705,438.17,438.42,274777
2022-04-12 14:45:00,438.61,439.24,438.61,438.9,378589
2022-04-12 14:50:00,438.9,439.08,438.51,438.99,301450
2022-04-12 14:55:00,438.99,439.27,438.7001,438.81,193594
2022-04-12 15:00:00,438.82,439.0,437.71,437.8,329757
2022-04-12 15:05:00,437.79,437.945,437.09,437.09,319361
2022-04-12 15:10:00,437.1499,437.4,436.88,437.065,288828
2022-04-12 15:15:00,437.07,437.42,436.95,437.42,240833
2022-04-12 15:20:00,437.62,437.945,437.445,437.6243,301164
